desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,numOfRows,pageNo,totalCount,Column1
446498202100603 ,http://www.animal.go.kr/files/shelter/2021/12/202201021501426_s.jpg,2021-12-28,삼계 삼동로 375,[개] 라브라도 리트리버,아이보리,2021,15,전남-장성-2022-00011,20220102,20220112,http://www.animal.go.kr/files/shelter/2021/12/202201021501426.jpg,종료(반환),F,U,[Table],장성군동물보호센터,010-6271-8889,전라남도 장성군 삼서면 대중길 29-27  ,전라남도 장성군,동물보호담당자,061-390-8425,,999,1,8309,0
426338202100531 ,http://www.animal.go.kr/files/shelter/2021/12/202112311412208_s.jpg,2021-12-28,센텀비스타동원 1차아파트 경비실,[개] 웰시 코기 펨브로크,갈색+흰색,2018,12,부산-수영-2021-00323,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112311412208.jpg,종료(반환),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시 수영구,박준영,051-610-4507,,999,1,8309,0
411313202100908 ,http://www.animal.go.kr/files/shelter/2021/12/202112281612238_s.jpg,2021-12-28,신수중학교,[개] 진도견,흰색,2016,15,서울-마포-2021-00319,20211231,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112281612238.jpg,종료(반환),F,N,[Table],홍익동물병원,02-325-2026,서울특별시 마포구 독막로 45 (합정동) ,서울특별시 마포구,이동주,02-3153-8543,,999,1,8309,0
444455202100322 ,http://www.animal.go.kr/files/shelter/2021/12/202112301612385_s.jpg,2021-12-28,금산 인삼랜드 상행선,[개] 믹스견,검+흰,2019,25,충남-금산-2021-00174,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301612385.jpeg,종료(입양),M,N,[Table],월드동물병원,041-750-2584,충청남도 금산군 금산읍 비단로 102  103호,충청남도 금산군,금산군,041-750-2584,,999,1,8309,0
428351202101065 ,http://www.animal.go.kr/files/shelter/2021/12/202112291312723_s.jpg,2021-12-28,미추홀구 구청당직실,[개] 믹스견,갈/흰,2019,2.5,인천-미추홀-2021-00639,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291312723.jpg,종료(입양),M,N,[Table],인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",인천광역시 미추홀구,미추홀구,032-880-4384,입양전제로 임시보호중,999,1,8309,0
426332202100608 ,http://www.animal.go.kr/files/shelter/2021/12/202112301812615_s.jpg,2021-12-28,부산광역시 북구 부산과학기술대학교 앞 은진창호,[개] 말티즈,흰색,2011,3,부산-북구-2021-00457,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112301812615.jpg,종료(입양),F,N,[Table],부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 북구,하정무,051-309-4651,,999,1,8309,0
426327202100315 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912672_s.jpg,2021-12-28,동구 구봉로 35,[개] 믹스견,"흰색, 밝은갈색(노랑)",2020,1.4,부산-동구-2021-00147,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912672.jpg,종료(입양),M,N,[Table],사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동) ,부산광역시 동구,나선임,051-440-4521,,999,1,8309,0
411309202100532 ,http://www.animal.go.kr/files/shelter/2021/12/20211229131226_s.jpg,2021-12-28,창동 135-1 창동역 인근,[고양이] 스핑크스,살구,2021,1.2,서울-도봉-2021-00156,20211230,20220106,http://www.animal.go.kr/files/shelter/2021/12/20211229131226.jpg,종료(입양),M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,,999,1,8309,0
411302202100884 ,http://www.animal.go.kr/files/shelter/2021/12/202112300912204_s.jpg,2021-12-28,이태원공원 방면 골목,[개] 시바,"옅은 황갈색, 흰색",2018,6,서울-용산-2021-00268,20211230,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112300912204.jpg,종료(반환),F,N,[Table],이태원동물병원,02-797-6677,서울특별시 용산구 이태원동 531,서울특별시 용산구,안지영,02-2199-8054,,999,1,8309,0
450650202105349 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912710_s.jpg,2021-12-28,제주시 조천읍 신촌북1길 18-4,[개] 믹스견,브린들,2018,5.2,제주-제주-2021-05150,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912710.jpg,종료(입양),F,U,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105348 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912442_s.jpg,2021-12-28,제주시 조천읍 선진길 36,[개] 믹스견,갈색,2021,1.8,제주-제주-2021-05149,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912442.jpg,종료(안락사),F,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105347 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912126_s.jpg,2021-12-28,제주시 애월읍 신용로 183 5,[개] 믹스견,흰색,2019,13.5,제주-제주-2021-05148,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912126.jpg,종료(안락사),F,U,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105346 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912693_s.jpg,2021-12-28,제주시 조천읍 곱은달남길 218,[개] 믹스견,길섹,2021,1.7,제주-제주-2021-05147,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912693.jpg,종료(안락사),F,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105345 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912464_s.jpg,2021-12-28,제주시 일도이동 신산공원,[개] 믹스견,검정,2015,12.3,제주-제주-2021-05146,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912464.jpg,종료(안락사),M,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105344 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912366_s.jpg,2021-12-28,서귀포시 대정읍 일주서로 3000번길 144,[개] 믹스견,브린들,2021,6,제주-제주-2021-05145,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912366.jpg,종료(입양),F,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105343 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912456_s.jpg,2021-12-28,서귀포시 표선면 표선백사로 60번길 7,[개] 믹스견,갈색,2021,15,제주-제주-2021-05144,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912456.jpg,종료(입양),M,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105342 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912730_s.jpg,2021-12-28,서귀포시 상효동 돈내코로 174,[개] 믹스견,흰색,2020,21,제주-제주-2021-05143,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912730.jpg,종료(안락사),M,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105341 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912552_s.jpg,2021-12-28,서귀포시 토평동 978 10,[개] 믹스견,흰색,2020,11,제주-제주-2021-05142,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912552.jpg,종료(안락사),F,U,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105340 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912334_s.jpg,2021-12-28,제주시 용강동 1065,[개] 믹스견,흰색,2021,0.6,제주-제주-2021-05141,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912334.jpg,종료(안락사),F,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
450650202105339 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912648_s.jpg,2021-12-28,제주시 용강동 1065,[개] 믹스견,흰색,2021,0.6,제주-제주-2021-05140,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912648.jpg,종료(자연사),M,N,[Table],제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도,제주동물보호센터,064-710-4065,,999,1,8309,0
448567202101343 ,http://www.animal.go.kr/files/shelter/2021/12/202112291012804_s.jpg,2021-12-28,의창구 대산면 우암리 420 부근,[개] 믹스견,흰색+연갈색,2021,6.8,경남-창원1-2021-00720,20211229,20220108,http://www.animal.go.kr/files/shelter/2021/12/202112291012804.jpg,종료(자연사),M,N,[Table],창원유기동물보호소,055-225-5481,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701,,999,1,8309,0
448567202101342 ,http://www.animal.go.kr/files/shelter/2021/12/202112291012425_s.jpg,2021-12-28,의창구 대산면 우암리 420 부근,[개] 믹스견,검정색,2021,9.5,경남-창원1-2021-00719,20211229,20220108,http://www.animal.go.kr/files/shelter/2021/12/202112291012425.jpg,종료(입양),F,Y,[Table],창원유기동물보호소,055-225-5481,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701,,999,1,8309,0
448567202101341 ,http://www.animal.go.kr/files/shelter/2021/12/202112291012159_s.jpg,2021-12-28,의창구 대산면 우암리 420 부근,[개] 믹스견,갈색,2020,10.2,경남-창원1-2021-00718,20211229,20220108,http://www.animal.go.kr/files/shelter/2021/12/202112291012159.jpg,보호중,F,N,[Table],창원유기동물보호소,055-225-5481,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701,,999,1,8309,0
448535202101796 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112461_s.jpg,2021-12-28,활천로 198(어방동),[고양이] 믹스묘,검정,2019,2.5,경남-김해-2021-01539,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112461.jpg,종료(자연사),F,U,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101795 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112975_s.jpg,2021-12-28,진영읍 장등로10번길 52,[개] 믹스견,흰색+갈색,2017,20,경남-김해-2021-01538,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112975.jpg,종료(입양),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101794 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112220_s.jpg,2021-12-28,진영읍 장등로10번길 52,[개] 바셋 하운드,흰색,2017,25,경남-김해-2021-01537,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112220.jpg,종료(입양),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448535202101793 ,http://www.animal.go.kr/files/shelter/2021/12/202112291112544_s.jpg,2021-12-28,장유 119,[개] 웰시 코기 카디건,갈색+흰색,2018,12,경남-김해-2021-01536,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291112544.jpg,종료(반환),M,N,[Table],누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) ,경상남도 김해시,김해시,055-350-4133,,999,1,8309,0
448533202100770 ,http://www.animal.go.kr/files/shelter/2021/12/202201031701694_s.jpg,2021-12-28,봉수골,[개] 믹스견,"크림색,흰색",2021,6.1,경남-통영-2021-00507,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202201031701694.jpg,보호중,M,N,[Table],통영시동물보호센터,055-650-6253,경상남도 통영시 광도면 전두1길 9-8  ,경상남도 통영시,최민정,055-650-6254,,999,1,8309,0
448532202100422 ,http://www.animal.go.kr/files/shelter/2021/12/202112291212982_s.jpg,2021-12-28,창원 119 안전센터,[개] 라이카,검정+황갈,2020,23,경남-창원3-2021-00286,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291212982.jpg,종료(반환),F,Y,[Table],진해유기동물보호소,055-225-5481,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도 창원시 진해구,창원진해구,055-225-5701,,999,1,8309,0
447522202100365 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612700_s.jpg,2021-12-28,북삼읍인평리,[개] 믹스견,갈색,2021,6,경북-칠곡-2021-00365,20211229,20220105,http://www.animal.go.kr/files/shelter/2021/12/202112291612700.jpg,종료(자연사),M,N,[Table],칠곡유기동물보호센터,054-973-5710,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,경상북도 칠곡군,동물보호담당,054-979-6493,,999,1,8309,0
447514202100149 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912272_s.jpg,2021-12-28,군위군 소보면 달산3길 215,[개] 믹스견,황색,2021,1.1,경북-군위-2021-00148,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912272.jpg,종료(입양),M,N,[Table],우성동물병원,054-380-6183,경상북도 군위군 군위읍 중앙1길 17 (군위읍) ,경상북도 군위군,군위군,054-380-6183,,999,1,8309,0
447509202100326 ,http://www.animal.go.kr/files/shelter/2021/12/202112290912913_s.jpg,2021-12-28,영주시 순흥면 읍내리 313-9,[개] 믹스견,연황색,2018,20,경북-영주-2021-00307,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112290912913.jpeg,종료(안락사),F,N,[Table],영주시 동물보호센터,010-6682-1185,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,경상북도 영주시,영주시,054-639-7592,,999,1,8309,0
447508202100581 ,http://www.animal.go.kr/files/shelter/2021/12/202112291712762_s.jpg,2021-12-28,왕산로5길  14-3번지  부근,[개] 말티즈,흰색,2019,3.7,경북-구미-2021-00584,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291712762.jpg,종료(입양),F,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
447508202100580 ,http://www.animal.go.kr/files/shelter/2021/12/20211229171256_s.jpg,2021-12-28,왕산로5길  14-3번지  부근,[개] 말티즈,흰색,2019,4.5,경북-구미-2021-00583,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/20211229171256.jpg,종료(입양),F,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
447508202100579 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612599_s.jpg,2021-12-28,왕산로5길  14-3번지  부근,[개] 말티즈,흰색,2019,4.2,경북-구미-2021-00582,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612599.jpg,종료(자연사),F,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
447508202100578 ,http://www.animal.go.kr/files/shelter/2021/12/202112291612127_s.jpg,2021-12-28,왕산로5길  14-3번지  부근,[개] 말티즈,흰색,2021,4.3,경북-구미-2021-00581,20211229,20220110,http://www.animal.go.kr/files/shelter/2021/12/202112291612127.jpg,종료(자연사),M,N,[Table],구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시,백창훈,054-480-5842,,999,1,8309,0
